city,name,price,area,address,distinct
almaty,2-комнатная квартира,100 000 〒,54 м²,Айманова 103,Алмалинский р-н
almaty,3-комнатная квартира,160 000 〒,78.8 м²,мкр Жетысу-4,Ауэзовский р-н
almaty,2-комнатная квартира,145 000 〒,62.5 м²,мкр Жетысу-2,Ауэзовский р-н
almaty,2-комнатная квартира,70 000 〒,53 м²,Розыбакиева 160а — Сатпаева,Бостандыкский р-н
almaty,2-комнатная квартира,120 000 〒,48 м²,улица Сейфуллина 59 — Ровенского,Турксибский р-н
almaty,1-комнатная квартира,90 000 〒,35 м²,мкр Нуркент (Алгабас-1) 65 — Рыскулова,Алатауский р-н
almaty,2-комнатная квартира,150 000 〒,55 м²,Зейна Шашкина — проспект Аль-Фараби,Бостандыкский р-н
almaty,2-комнатная квартира,120 000 〒,45 м²,Суюнбая 263 — Элеваторская,Турксибский р-н
almaty,2-комнатная квартира,145 000 〒,46 м²,Назарбаева 112 — Богенбай Батыра,Медеуский р-н
almaty,2-комнатная квартира,130 000 〒,53 м²,Нурмакова позвоните,Алмалинский р-н
almaty,1-комнатная квартира,100 000 〒,31 м²,Сатпаева — Баумана,Бостандыкский р-н
almaty,1-комнатная квартира,95 000 〒,42 м² помесячно,мкр Аксай-3А 75,Ауэзовский р-н
almaty,1-комнатная квартира,45 000 〒,45 м²,Чигорина 13,Жетысуский р-н
almaty,2-комнатная квартира,110 000 〒,45 м²,Туркебаева 244 — Абая,null
almaty,1-комнатная квартира,100 000 〒,40 м²,мкр Сайран,Ауэзовский р-н
almaty,1-комнатная квартира,125 000 〒,36 м²,Мауленова 123a — Шевченко,Алмалинский р-н
almaty,2-комнатная квартира,350 000 〒,87 м²,проспект Аль-Фараби 21/2,null
almaty,2-комнатная квартира,85 000 〒,55 м²,мкр №8,Ауэзовский р-н
almaty,2-комнатная квартира,170 000 〒,60 м²,Бегалина 7 — Толе Би,Медеуский р-н
almaty,4-комнатная квартира,350 000 〒,150 м²,Наурызбай батыра 7 к 45 — Тимирязева,Бостандыкский р-н
almaty,3-комнатная квартира,120 000 〒,57 м²,мкр №12,Ауэзовский р-н
almaty,1-комнатная квартира,65 000 〒,19 м² помесячно,мкр Хан Тенгри,Бостандыкский р-н
almaty,1-комнатная квартира,50 000 〒,40 м²,мкр Кулагер,Жетысуский р-н
almaty,1-комнатная квартира,100 000 〒,43 м²,мкр Аксай-3 18,Ауэзовский р-н
almaty,1-комнатная квартира,45 000 〒,18 м²,Абиша Кекилбаева 129/2 — Байкадамова,Бостандыкский р-н
almaty,2-комнатная квартира,100 000 〒,38 м²,Свободная 115б — Бекмаханова,Турксибский р-н
almaty,2-комнатная квартира,135 000 〒,45 м²,Наурызбай Батыра 63 — Казыбек Би,Алмалинский р-н
almaty,1-комнатная квартира,130 000 〒,50 м²,Брусиловского — Шакарима,Алмалинский р-н
almaty,1-комнатная квартира,65 000 〒,19 м² помесячно,мкр Хан Тенгри,Бостандыкский р-н
almaty,2-комнатная квартира,150 000 〒,59 м²,мкр Тастак-3,Алмалинский р-н
almaty,2-комнатная квартира,130 000 〒,42 м²,мкр №2,Ауэзовский р-н
almaty,2-комнатная квартира,160 000 〒,55 м²,Радостовца 152/11,Бостандыкский р-н
almaty,2-комнатная квартира,160 000 〒,70 м²,Навои 208/7 — Торайгырова,Бостандыкский р-н
almaty,2-комнатная квартира,280 000 〒,76 м²,Кабанбай батыра — Аблай хана,Алмалинский р-н
almaty,2-комнатная квартира,130 000 〒,56 м²,Райымбека 245,Жетысуский р-н
almaty,2-комнатная квартира,135 000 〒,67 м²,мкр Жетысу-2,Ауэзовский р-н
almaty,2-комнатная квартира,130 000 〒,45 м²,мкр Коктем-3,Бостандыкский р-н
almaty,1-комнатная квартира,90 000 〒,24 м²,мкр №10,Ауэзовский р-н
almaty,1-комнатная квартира,120 000 〒,44 м²,мкр Аксай-1А 7 — Толеби Момышулы,Ауэзовский р-н
almaty,1-комнатная квартира,90 000 〒,36 м²,мкр Тастак-1,Ауэзовский р-н
almaty,3-комнатная квартира,400 000 〒,140 м²,мкр Самал-2,Медеуский р-н
almaty,3-комнатная квартира,400 000 〒,130 м²,мкр Самал-2,Медеуский р-н
almaty,1-комнатная квартира,130 000 〒,30 м²,Шевченко 85 — Сейфуллина,Алмалинский р-н
almaty,2-комнатная квартира,130 000 〒,44 м²,мкр №2,Ауэзовский р-н
almaty,5-комнатная квартира,700 000 〒,200 м²,Жамбыла — Валиханова,Медеуский р-н
almaty,3-комнатная квартира,400 000 〒,120 м²,Абылай Хана — Кабанбай батыра,Медеуский р-н
almaty,4-комнатная квартира,650 000 〒,220 м²,мкр Баганашыл,Бостандыкский р-н
almaty,4-комнатная квартира,400 000 〒,144 м²,мкр Самал-2,Медеуский р-н
almaty,1-комнатная квартира,200 000 〒,50 м²,мкр Алмагуль,Бостандыкский р-н
almaty,2-комнатная квартира,300 000 〒,90 м²,мкр Мирас 157/2 — проспект Аль-Фараби,Бостандыкский р-н
almaty,2-комнатная квартира,250 000 〒,60 м²,Курмангазы 168 — проспект Гагарина,Бостандыкский р-н
almaty,1-комнатная квартира,150 000 〒,50 м²,Жандосова 140/2 — проспект Алтынсарина,Бостандыкский р-н
almaty,2-комнатная квартира,145 000 〒,46 м²,проспект Назарбаева 112 — Богенбай Батыра,Медеуский р-н
almaty,2-комнатная квартира,250 000 〒,53 м² помесячно,Достык 138,null
almaty,1-комнатная квартира,100 000 〒,51 м²,мкр Акбулак 29 — Рыскулова Момышулы,Алатауский р-н
almaty,1-комнатная квартира,140 000 〒,50 м²,Навои,Ауэзовский р-н
almaty,3-комнатная квартира,200 000 〒,65 м²,проспект Назарбаева 189/1 — Сатпаева Назарбаева,null
almaty,1-комнатная квартира,100 000 〒,32 м²,мкр Казахфильм,Бостандыкский р-н
almaty,2-комнатная квартира,120 000 〒,65 м²,мкр Нуркент (Алгабас-1),Алатауский р-н
almaty,3-комнатная квартира,900 000 〒,100 м²,Сейфуллина — Аль-фараби,Бостандыкский р-н
almaty,3-комнатная квартира,150 000 〒,60 м²,мкр №5,Ауэзовский р-н
almaty,3-комнатная квартира,360 000 〒,100 м² помесячно,Каратаева 76а — Альфараби малая мира,Бостандыкский р-н
almaty,2-комнатная квартира,100 000 〒,63.7 м²,мкр Калкаман-1 36/5 — Абишева,Наурызбайский р-н
almaty,1-комнатная квартира,40 000 〒,17 м²,Сейфуллина — Рыскулова,Турксибский р-н
